Transect Name,Transect Comments,Observation ID,Observation Subtype,Observation Timestamp,Species Code,Count,Species Common Name,Behavior,Direction,Distance,Degree,Age,Plumage,Sex,Linked with Observation ID,Observation Comment,Association,Flight Height,Events,Observer,Position,Beaufort ID,Visibility,Observer Conditions,GPS Latitude,GPS Longitude,GPS Timestamp,GPS Speed (mps),GPS Heading (degrees),GPS Accuracy (m),GPS Error Message,GPS Error Code
RB104 5/14 1a,,81,,2019-05-14T15:32:22+00:00,FIGE,2,fishing gear,,NW,1,300,,,,,,,,,"Black, Allison",Port,3,500m-1km,3,40.40609667,-70.82114667,1.55785E+12,4.115555556,194,5,,
RB104 5/14 1a,,82,,2019-05-14T15:35:39+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,500m-1km,3,40.40609667,-70.82114667,1.55785E+12,4.115555556,194,5,,
RB104 5/14 1a,,83,,2019-05-14T15:37:40+00:00,WISP,1,Wilson's Storm-petrel,Pattering,NW,2,295,,,Unknown,,,,0-2m,,"Black, Allison",Port,3,500m-1km,3,40.40609667,-70.82114667,1.55785E+12,4.115555556,194,5,,
RB104 5/14 1a,,84,,2019-05-14T15:38:18+00:00,FIGE,2,fishing gear,,,2,285,,,,,,,,,"Black, Allison",Port,3,500m-1km,3,40.40609667,-70.82114667,1.55785E+12,4.115555556,194,5,,
RB104 5/14 1a,,85,,2019-05-14T15:40:39+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,500m-1km,3,40.40609667,-70.82114667,1.55785E+12,4.115555556,194,5,,
RB104 5/14 1a,,86,,2019-05-14T15:50:39+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,500m-1km,3,40.33596167,-70.830805,1.55785E+12,0,,5,,
RB104 5/14 1a,,87,,2019-05-14T15:51:34+00:00,POJA,1,Pomarine Jaeger,Sitting,NW,1,285,Adult,Breeding/Alternate spring and summer plumage,Unknown,,,,,,"Black, Allison",Port,3,500m-1km,3,40.33596167,-70.830805,1.55785E+12,0,,5,,
RB104 5/14 1a,,88,STOP,2019-05-14T15:51:40+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,500m-1km,3,40.33596167,-70.830805,1.55785E+12,0,,5,,
RB104 5/14 1b,Changing direction during VPR,89,START,2019-05-14T17:40:00+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,3,40.46456167,-70.83097167,1.55786E+12,2.160666667,27.3,5,,
RB104 5/14 1b,Changing direction during VPR,90,,2019-05-14T17:43:40+00:00,GBBG,2,Great Black-backed Gull,Following,W,1,270,Immature,Non-breeding/Basic fall and winter plumage,,,,,2-10m,,"Black, Allison",Port,5,500m-1km,3,40.46456167,-70.83097167,1.55786E+12,2.160666667,27.3,5,,
RB104 5/14 1b,Changing direction during VPR,91,,2019-05-14T17:44:59+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,3,40.46456167,-70.83097167,1.55786E+12,2.160666667,27.3,5,,
RB104 5/14 1b,Changing direction during VPR,92,,2019-05-14T17:49:52+00:00,HERG,1,Herring gull,Following,W,1,270,Immature,Non-breeding/Basic fall and winter plumage,Unknown,,,,2-10m,,"Black, Allison",Port,5,500m-1km,3,40.46456167,-70.83097167,1.55786E+12,2.160666667,27.3,5,,
RB104 5/14 1b,Changing direction during VPR,93,STOP,2019-05-14T17:49:54+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,3,40.46456167,-70.83097167,1.55786E+12,2.160666667,27.3,5,,
RB104 5/14 1c,,94,START,2019-05-14T17:50:49+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,3,40.46456167,-70.83097167,1.55786E+12,2.160666667,27.3,5,,
RB104 5/14 1c,,95,,2019-05-14T17:55:48+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,3,40.46456167,-70.83097167,1.55786E+12,2.160666667,27.3,5,,
RB104 5/14 1c,,96,,2019-05-14T17:58:10+00:00,WISP,1,Wilson's Storm-petrel,Pattering,NE,1,300,Adult,Breeding/Alternate spring and summer plumage,Unknown,,,,0-2m,,"Black, Allison",Port,5,500m-1km,3,40.46456167,-70.83097167,1.55786E+12,2.160666667,27.3,5,,
RB104 5/14 1c,,97,,2019-05-14T18:02:13+00:00,WISP,1,Wilson's Storm-petrel,Flying,W,1,355,Adult,Breeding/Alternate spring and summer plumage,Unknown,,,,0-2m,,"Black, Allison",Port,5,500m-1km,3,40.49851833,-70.79972,1.55786E+12,4.578555556,162.8,5,,
RB104 5/14 1c,,98,,2019-05-14T18:05:48+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,3,40.49851833,-70.79972,1.55786E+12,4.578555556,162.8,5,,
RB104 5/14 1c,,99,,2019-05-14T18:10:39+00:00,DOVE,1,Dovekie,Flying,W,1,320,Adult,Breeding/Alternate spring and summer plumage,Unknown,,,,0-2m,,"Black, Allison",Port,5,500m-1km,3,40.49851833,-70.79972,1.55786E+12,4.578555556,162.8,5,,
RB104 5/14 1c,,100,,2019-05-14T18:10:48+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,3,40.49851833,-70.79972,1.55786E+12,4.578555556,162.8,5,,
RB104 5/14 1c,,101,,2019-05-14T18:15:48+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,3,40.46261333,-70.81187833,1.55786E+12,4.938666667,201.8,5,,
RB104 5/14 1c,,102,,2019-05-14T18:20:48+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,3,40.46261333,-70.81187833,1.55786E+12,4.938666667,201.8,5,,
RB104 5/14 1c,,103,,2019-05-14T18:25:48+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,3,40.46261333,-70.81187833,1.55786E+12,4.938666667,201.8,5,,
RB104 5/14 1c,,104,,2019-05-14T18:26:44+00:00,NOGA,1,Northern Gannet,Flying,SE,1,355,Immature,Non-breeding/Basic fall and winter plumage,Unknown,,,,2-10m,,"Black, Allison",Port,5,500m-1km,3,40.46261333,-70.81187833,1.55786E+12,4.938666667,201.8,5,,
RB104 5/14 1c,,105,,2019-05-14T18:28:56+00:00,FIGE,2,fishing gear,,NW,2,300,,,,,,,,,"Black, Allison",Port,5,500m-1km,3,40.46261333,-70.81187833,1.55786E+12,4.938666667,201.8,5,,
RB104 5/14 1c,,106,,2019-05-14T18:30:48+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,3,40.46261333,-70.81187833,1.55786E+12,4.938666667,201.8,5,,
RB104 5/14 1c,,107,,2019-05-14T18:35:48+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,3,40.46261333,-70.81187833,1.55786E+12,4.938666667,201.8,5,,
RB104 5/14 1c,,108,,2019-05-14T18:38:21+00:00,NOGA,1,Northern Gannet,Flying,E,1,350,Adult,Breeding/Alternate spring and summer plumage,,,,,2-10m,,"Black, Allison",Port,5,500m-1km,3,40.46261333,-70.81187833,1.55786E+12,4.938666667,201.8,5,,
RB104 5/14 1c,,109,,2019-05-14T18:40:48+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,3,40.46261333,-70.81187833,1.55786E+12,4.938666667,201.8,5,,
RB104 5/14 1c,,110,,2019-05-14T18:41:06+00:00,COTE,3,Common Tern,Flying,SW,1,275,Adult,Breeding/Alternate spring and summer plumage,Unknown,,,,2-10m,,"Black, Allison",Port,5,500m-1km,3,40.46261333,-70.81187833,1.55786E+12,4.938666667,201.8,5,,
RB104 5/14 1c,,111,,2019-05-14T18:45:48+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,3,40.38194667,-70.82866833,1.55786E+12,4.784333333,175.8,5,,
RB104 5/14 1c,,112,,2019-05-14T18:45:48+00:00,NOFU,1,Northern Fulmar,Flying,SW,1,290,Adult,,Unknown,,,,2-10m,,"Black, Allison",Port,5,500m-1km,3,40.38194667,-70.82866833,1.55786E+12,4.784333333,175.8,5,The operation couldnt be completed. (kCLErrorDomain error 0.),2
RB104 5/14 1c,,113,,2019-05-14T18:50:48+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,3,40.38194667,-70.82866833,1.55786E+12,4.784333333,175.8,5,,
RB104 5/14 1c,,114,,2019-05-14T18:55:48+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,3,40.38194667,-70.82866833,1.55786E+12,4.784333333,175.8,5,,
RB104 5/14 1c,,115,,2019-05-14T19:00:48+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,3,40.34116833,-70.82849,1.55786E+12,5.195888889,181.9,5,,
RB104 5/14 1c,,116,,2019-05-14T19:03:41+00:00,WISP,1,Wilson's Storm-petrel,Pattering,SW,2,280,Adult,,Unknown,,,,0-2m,,"Black, Allison",Port,5,500m-1km,3,40.34116833,-70.82849,1.55786E+12,5.195888889,181.9,5,,
RB104 5/14 1c,,117,,2019-05-14T19:05:48+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,3,40.34116833,-70.82849,1.55786E+12,5.195888889,181.9,5,,
RB104 5/14 1c,,118,,2019-05-14T19:08:27+00:00,WISP,2,Wilson's Storm-petrel,Pattering,SW,2,320,Adult,,Unknown,,,,0-2m,,"Black, Allison",Port,5,500m-1km,3,40.34116833,-70.82849,1.55786E+12,5.195888889,181.9,5,,
RB104 5/14 1c,,119,,2019-05-14T19:10:48+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,3,40.34116833,-70.82849,1.55786E+12,5.195888889,181.9,5,,
RB104 5/14 1c,,120,,2019-05-14T19:14:02+00:00,NOGA,1,Northern Gannet,Flying,SW,1,350,Adult,Breeding/Alternate spring and summer plumage,Unknown,,,,2-10m,,"Black, Allison",Port,5,500m-1km,3,40.34116833,-70.82849,1.55786E+12,5.195888889,181.9,5,,
RB104 5/14 1c,,121,,2019-05-14T19:15:46+00:00,WISP,1,Wilson's Storm-petrel,Pattering,W,1,355,Adult,,Unknown,,,,0-2m,,"Black, Allison",Port,5,500m-1km,3,40.34116833,-70.82849,1.55786E+12,5.195888889,181.9,5,,
RB104 5/14 1c,,122,,2019-05-14T19:15:48+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,3,40.34116833,-70.82849,1.55786E+12,5.195888889,181.9,5,,
RB104 5/14 1c,,123,,2019-05-14T19:20:48+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,3,40.34116833,-70.82849,1.55786E+12,5.195888889,181.9,5,,
RB104 5/14 1c,,124,,2019-05-14T19:20:57+00:00,WISP,2,Wilson's Storm-petrel,Pattering,NW,2,320,Adult,,Unknown,,,,0-2m,,"Black, Allison",Port,5,500m-1km,3,40.34116833,-70.82849,1.55786E+12,5.195888889,181.9,5,,
RB104 5/14 1c,,125,,2019-05-14T19:21:25+00:00,NOGA,1,Northern Gannet,Flying,SW,1,280,Adult,Breeding/Alternate spring and summer plumage,Unknown,,,,2-10m,,"Black, Allison",Port,5,500m-1km,3,40.34116833,-70.82849,1.55786E+12,5.195888889,181.9,5,,
RB104 5/14 1c,,126,,2019-05-14T19:23:28+00:00,WISP,1,Wilson's Storm-petrel,Pattering,W,1,355,Adult,,Unknown,,,,0-2m,,"Black, Allison",Port,5,500m-1km,3,40.34116833,-70.82849,1.55786E+12,5.195888889,181.9,5,,
RB104 5/14 1c,,127,STOP,2019-05-14T19:24:42+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,3,40.34116833,-70.82849,1.55786E+12,5.195888889,181.9,5,,
RB104 5/14 1d,,128,START,2019-05-14T19:27:05+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,40.34116833,-70.82849,1.55786E+12,5.195888889,181.9,5,,
RB104 5/14 1d,,129,,2019-05-14T19:33:55+00:00,UNST,3,Unidentified small Tern,Flying,SE,1,70,Adult,Breeding/Alternate spring and summer plumage,Unknown,,Either Common or Arctic.,,2-10m,,"Black, Allison",Starboard,2,500m-1km,3,40.34116833,-70.82849,1.55786E+12,5.195888889,181.9,5,,
RB104 5/14 1d,,130,,2019-05-14T19:36:41+00:00,WISP,2,Wilson's Storm-petrel,Pattering,W,1,5,Adult,,Unknown,,,,0-2m,,"Black, Allison",Starboard,2,500m-1km,3,40.25355,-70.82907,1.55786E+12,5.298777778,179.3,5,,
RB104 5/14 1d,,131,,2019-05-14T19:37:04+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,40.25355,-70.82907,1.55786E+12,5.298777778,179.3,5,,
RB104 5/14 1d,,132,,2019-05-14T19:40:14+00:00,WISP,1,Wilson's Storm-petrel,Pattering,W,2,5,Adult,,Unknown,,,,0-2m,,"Black, Allison",Starboard,2,500m-1km,3,40.25355,-70.82907,1.55786E+12,5.298777778,179.3,5,,
RB104 5/14 1d,,133,,2019-05-14T19:42:04+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,40.25355,-70.82907,1.55786E+12,5.298777778,179.3,5,,
RB104 5/14 1d,,134,,2019-05-14T19:46:44+00:00,UNST,1,Unidentified small Tern,Flying,E,3,5,Adult,,Unknown,,,,0-2m,,"Black, Allison",Starboard,2,500m-1km,3,40.21667167,-70.829625,1.55786E+12,5.144444444,179.7,5,,
RB104 5/14 1d,,135,,2019-05-14T19:47:04+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,40.21667167,-70.829625,1.55786E+12,5.144444444,179.7,5,,
RB104 5/14 1d,,136,,2019-05-14T19:50:01+00:00,WISP,1,Wilson's Storm-petrel,Pattering,W,1,5,Adult,,Unknown,,,,0-2m,,"Black, Allison",Starboard,2,500m-1km,3,40.21667167,-70.829625,1.55786E+12,5.144444444,179.7,5,,
RB104 5/14 1d,,137,,2019-05-14T19:50:46+00:00,COTE,2,Common Tern,Milling,E,1,10,Adult,Breeding/Alternate spring and summer plumage,Unknown,,,,10-25m,,"Black, Allison",Starboard,2,500m-1km,3,40.21667167,-70.829625,1.55786E+12,5.144444444,179.7,5,,
RB104 5/14 1d,,138,,2019-05-14T19:51:40+00:00,WISP,1,Wilson's Storm-petrel,Pattering,NE,1,45,Adult,,Unknown,,,,0-2m,,"Black, Allison",Starboard,2,500m-1km,3,40.21667167,-70.829625,1.55786E+12,5.144444444,179.7,5,,
RB104 5/14 1d,,139,,2019-05-14T19:52:04+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,40.21667167,-70.829625,1.55786E+12,5.144444444,179.7,5,,
RB104 5/14 1d,,140,,2019-05-14T19:54:32+00:00,NOFU,2,Northern Fulmar,Sitting,No Direction,4,175,Adult,,Unknown,,,,N/A,,"Black, Allison",Starboard,2,500m-1km,3,40.21667167,-70.829625,1.55786E+12,5.144444444,179.7,5,,
RB104 5/14 1d,,141,,2019-05-14T19:56:36+00:00,COTE,2,Common Tern,Flying,E,2,5,Adult,,Unknown,,,,2-10m,,"Black, Allison",Starboard,2,500m-1km,3,40.21667167,-70.829625,1.55786E+12,5.144444444,179.7,5,,
RB104 5/14 1d,,142,,2019-05-14T19:57:04+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,40.21667167,-70.829625,1.55786E+12,5.144444444,179.7,5,,
RB104 5/14 1d,,143,,2019-05-14T20:02:04+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,40.21667167,-70.829625,1.55786E+12,5.144444444,179.7,5,,
RB104 5/14 1d,,144,,2019-05-14T20:07:04+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,40.21667167,-70.829625,1.55786E+12,5.144444444,179.7,5,,
RB104 5/14 1d,,145,,2019-05-14T20:11:44+00:00,WISP,1,Wilson's Storm-petrel,Pattering,W,2,10,Adult,,Unknown,,,,0-2m,,"Black, Allison",Starboard,2,500m-1km,3,40.21667167,-70.829625,1.55786E+12,5.144444444,179.7,5,,
RB104 5/14 1d,,146,,2019-05-14T20:12:04+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,40.21667167,-70.829625,1.55786E+12,5.144444444,179.7,5,,
RB104 5/14 1d,,147,,2019-05-14T20:17:04+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,40.13055667,-70.83082,1.55787E+12,5.041555556,185.3,5,,
RB104 5/14 1d,,148,,2019-05-14T20:22:04+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,40.13055667,-70.83082,1.55787E+12,5.041555556,185.3,5,,
RB104 5/14 1d,,149,,2019-05-14T20:27:04+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,40.13055667,-70.83082,1.55787E+12,5.041555556,185.3,5,,
RB104 5/14 1d,,150,,2019-05-14T20:31:37+00:00,GBBG,2,Great Black-backed Gull,Flying,SW,3,35,Immature,,Unknown,,,,50-100m,,"Black, Allison",Starboard,2,500m-1km,3,40.09397,-70.83058833,1.55787E+12,4.784333333,175.7,5,,
RB104 5/14 1d,,151,,2019-05-14T20:32:04+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,40.09397,-70.83058833,1.55787E+12,4.784333333,175.7,5,,
RB104 5/14 1d,,152,,2019-05-14T20:35:24+00:00,POJA,1,Pomarine Jaeger,Flying,SW,1,5,Adult,Light phase,Unknown,,,,2-10m,,"Black, Allison",Starboard,2,500m-1km,3,40.09397,-70.83058833,1.55787E+12,4.784333333,175.7,5,,
RB104 5/14 1d,,153,,2019-05-14T20:37:04+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,40.09397,-70.83058833,1.55787E+12,4.784333333,175.7,5,,
RB104 5/14 1d,,154,,2019-05-14T20:39:00+00:00,HERG,1,Herring gull,Flying,SW,1,30,Adult,Breeding/Alternate spring and summer plumage,Unknown,,,,2-10m,,"Black, Allison",Starboard,2,500m-1km,3,40.09397,-70.83058833,1.55787E+12,4.784333333,175.7,5,,
RB104 5/14 1d,,155,,2019-05-14T20:42:04+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,40.09397,-70.83058833,1.55787E+12,4.784333333,175.7,5,,
RB104 5/14 1d,,156,,2019-05-14T20:43:02+00:00,SPSK,1,South Polar Skua,Flying,S,1,45,,Dark phase,,,,,10-25m,,"Black, Allison",Starboard,2,500m-1km,3,40.09397,-70.83058833,1.55787E+12,4.784333333,175.7,5,,
RB104 5/14 1d,,157,,2019-05-14T20:47:04+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,40.09397,-70.83058833,1.55787E+12,4.784333333,175.7,5,,
RB104 5/14 1d,,158,,2019-05-14T20:52:04+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,40.09397,-70.83058833,1.55787E+12,4.784333333,175.7,5,,
RB104 5/14 1d,,159,,2019-05-14T20:55:32+00:00,USSB,150,Unidentified small shorebird,Flying,W,4,5,,,Unknown,,Flock of shorebird sp.,,0-2m,Flock,"Black, Allison",Starboard,2,500m-1km,3,40.09397,-70.83058833,1.55787E+12,4.784333333,175.7,5,,
RB104 5/14 1d,,160,,2019-05-14T20:56:00+00:00,COTE,2,Common Tern,Flying,SW,1,10,Adult,Breeding/Alternate spring and summer plumage,Unknown,,,,2-10m,,"Black, Allison",Starboard,2,500m-1km,3,40.09397,-70.83058833,1.55787E+12,4.784333333,175.7,5,,
RB104 5/14 1d,,161,,2019-05-14T20:56:44+00:00,POJA,1,Pomarine Jaeger,Flying,S,1,40,Adult,Light phase,Unknown,,,,0-2m,,"Black, Allison",Starboard,2,500m-1km,3,40.09397,-70.83058833,1.55787E+12,4.784333333,175.7,5,,
RB104 5/14 1d,,162,,2019-05-14T20:57:05+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,40.09397,-70.83058833,1.55787E+12,4.784333333,175.7,5,,
RB104 5/14 1d,,163,,2019-05-14T21:02:05+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,40.00981167,-70.82897333,1.55787E+12,4.990111111,177.7,5,,
RB104 5/14 1d,,164,,2019-05-14T21:03:01+00:00,NOFU,1,Northern Fulmar,Flying,SE,1,85,,Light phase,Unknown,,,,0-2m,,"Black, Allison",Starboard,2,500m-1km,3,40.09397,-70.83058833,1.55787E+12,4.784333333,175.7,5,,
RB104 5/14 1d,,165,,2019-05-14T21:03:25+00:00,COTE,1,Common Tern,Flying,SE,1,60,Adult,Breeding/Alternate spring and summer plumage,Unknown,,,,2-10m,,"Black, Allison",Starboard,2,500m-1km,3,40.00981167,-70.82897333,1.55787E+12,4.990111111,177.7,5,,
RB104 5/14 1d,,166,,2019-05-14T21:04:06+00:00,WISP,3,Wilson's Storm-petrel,Pattering,N,1,5,Adult,,Unknown,,,,0-2m,,"Black, Allison",Starboard,2,500m-1km,3,40.00981167,-70.82897333,1.55787E+12,4.990111111,177.7,5,,
RB104 5/14 1d,,167,,2019-05-14T21:04:32+00:00,COTE,2,Common Tern,Flying,SE,1,20,Adult,Breeding/Alternate spring and summer plumage,Unknown,,,,2-10m,,"Black, Allison",Starboard,2,500m-1km,3,40.00981167,-70.82897333,1.55787E+12,4.990111111,177.7,5,,
RB104 5/14 1d,,168,,2019-05-14T21:07:05+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,40.00981167,-70.82897333,1.55787E+12,4.990111111,177.7,5,,
RB104 5/14 1d,,169,,2019-05-14T21:12:05+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,40.00981167,-70.82897333,1.55787E+12,4.990111111,177.7,5,,
RB104 5/14 1d,,170,,2019-05-14T21:16:24+00:00,COTE,1,Common Tern,Flying,NE,2,15,Adult,Breeding/Alternate spring and summer plumage,Unknown,,,,2-10m,,"Black, Allison",Starboard,2,500m-1km,3,39.973145,-70.82873667,1.55787E+12,4.681444444,186.4,5,,
RB104 5/14 1d,,171,,2019-05-14T21:17:05+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,39.973145,-70.82873667,1.55787E+12,4.681444444,186.4,5,,
RB104 5/14 1d,,172,,2019-05-14T21:19:20+00:00,COTE,1,Common Tern,Milling,NE,1,15,Adult,Breeding/Alternate spring and summer plumage,Unknown,,,,0-2m,,"Black, Allison",Starboard,2,500m-1km,3,39.973145,-70.82873667,1.55787E+12,4.681444444,186.4,5,,
RB104 5/14 1d,,173,,2019-05-14T21:22:05+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,39.973145,-70.82873667,1.55787E+12,4.681444444,186.4,5,,
RB104 5/14 1d,,174,STOP,2019-05-14T21:24:23+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,500m-1km,3,39.973145,-70.82873667,1.55787E+12,4.681444444,186.4,5,,
RB104 5/14 1e,,175,,2019-05-14T21:51:44+00:00,CODO,3,Common Dolphin,Porpoising,N,4,270,,,,,,,,,"Black, Allison",Starboard,2,1-3km,3,39.88461833,-70.83236833,1.55787E+12,4.63,183.8,5,,
RB104 5/14 1e,,176,,2019-05-14T21:52:51+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,1-3km,3,39.88461833,-70.83236833,1.55787E+12,4.63,183.8,5,,
RB104 5/14 1e,,177,,2019-05-14T21:57:51+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,1-3km,3,39.88461833,-70.83236833,1.55787E+12,4.63,183.8,5,,
RB104 5/14 1e,,178,,2019-05-14T22:02:51+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,1-3km,3,39.85003,-70.83453333,1.55787E+12,5.041555556,175.9,5,,
RB104 5/14 1e,,179,,2019-05-14T22:07:51+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,1-3km,3,39.85003,-70.83453333,1.55787E+12,5.041555556,175.9,5,,
RB104 5/14 1e,,180,,2019-05-14T22:12:51+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,1-3km,3,39.85003,-70.83453333,1.55787E+12,5.041555556,175.9,5,,
RB104 5/14 1e,,181,,2019-05-14T22:17:51+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,1-3km,3,39.85003,-70.83453333,1.55787E+12,5.041555556,175.9,5,,
RB104 5/14 1e,,182,,2019-05-14T22:18:01+00:00,NOFU,1,Northern Fulmar,Flying,SW,4,255,Adult,Light phase,Unknown,,,,2-10m,,"Black, Allison",Starboard,2,1-3km,3,39.85003,-70.83453333,1.55787E+12,5.041555556,175.9,5,,
