Transect Name,Transect Comments,Observation ID,Observation Subtype,Observation Timestamp,Species Code,Count,Species Common Name,Behavior,Direction,Distance,Degree,Age,Plumage,Sex,Linked with Observation ID,Observation Comment,Association,Flight Height,Events,Observer,Position,Beaufort ID,Visibility,Observer Conditions,GPS Latitude,GPS Longitude,GPS Timestamp,GPS Speed (mps),GPS Heading (degrees),GPS Accuracy (m),GPS Error Message,GPS Error Code
RB104 5/15 1c,,238,,2019-05-15T21:05:18+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,4,1-3km,4,40.40088667,-70.83081,1.55795E+12,0.051444444,309.6,10,,
RB104 5/15 1c,,239,,2019-05-15T21:09:08+00:00,FIGE,1,fishing gear,,,1,30,,,,,,,,,"Black, Allison",Starboard,4,1-3km,4,40.40088667,-70.83081,1.55795E+12,0.051444444,309.6,10,,
RB104 5/15 1c,,240,,2019-05-15T21:10:18+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,4,1-3km,4,40.40088667,-70.83081,1.55795E+12,0.051444444,309.6,10,,
RB104 5/15 1c,,241,,2019-05-15T21:20:18+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,4,1-3km,4,40.43494167,-70.83137667,1.55795E+12,3.909777778,359.6,5,,
RB104 5/15 1c,,242,,2019-05-15T21:21:19+00:00,UNWH,3,Unidentified Whale,Blowing,,4,290,,,,,,,,,"Black, Allison",Starboard,4,1-3km,4,40.43494167,-70.83137667,1.55795E+12,3.909777778,359.6,5,,
RB104 5/15 1c,,243,,2019-05-15T21:25:18+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,4,1-3km,4,40.43494167,-70.83137667,1.55795E+12,3.909777778,359.6,5,,
RB104 5/15 1c,,244,STOP,2019-05-15T21:28:42+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,4,1-3km,4,40.46207167,-70.830355,1.55796E+12,2.160666667,22,5,,
RB104 5/15 1d,,245,START,2019-05-15T22:22:51+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,3-5km,4,40.467435,-70.82426333,1.55796E+12,0.565888889,56,5,,
RB104 5/15 1d,,246,,2019-05-15T22:27:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,3-5km,4,40.467435,-70.82426333,1.55796E+12,0.565888889,56,5,,
RB104 5/15 1d,,247,,2019-05-15T22:31:19+00:00,NOFU,1,Northern Fulmar,Flying,SW,1,285,Adult,Light phase,,,,,2-10m,,"Black, Allison",Port,4,3-5km,4,40.467435,-70.82426333,1.55796E+12,0.565888889,56,5,,
RB104 5/15 1d,,248,,2019-05-15T22:32:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,3-5km,4,40.467435,-70.82426333,1.55796E+12,0.565888889,56,5,,
RB104 5/15 1d,,249,,2019-05-15T22:37:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,3-5km,4,40.467435,-70.82426333,1.55796E+12,0.565888889,56,5,,
RB104 5/15 1d,,250,,2019-05-15T22:40:18+00:00,COTE,35,Common Tern,Milling,N,2,290,,,,,,,2-10m,,"Black, Allison",Port,4,3-5km,4,40.467435,-70.82426333,1.55796E+12,0.565888889,56,5,,
RB104 5/15 1d,,251,,2019-05-15T22:42:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,3-5km,4,40.467435,-70.82426333,1.55796E+12,0.565888889,56,5,,
RB104 5/15 1d,,252,,2019-05-15T22:44:37+00:00,COTE,1,Common Tern,Flying,S,1,310,Adult,,,,,,2-10m,,"Black, Allison",Port,4,3-5km,4,40.46508333,-70.89335833,1.55796E+12,5.195888889,269.1,5,The operation couldnt be completed. (kCLErrorDomain error 0.),2
RB104 5/15 1d,,253,,2019-05-15T22:47:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,3-5km,4,40.46508333,-70.89335833,1.55796E+12,5.195888889,269.1,5,,
RB104 5/15 1d,,254,,2019-05-15T22:52:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,3-5km,4,40.46508333,-70.89335833,1.55796E+12,5.195888889,269.1,5,,
RB104 5/15 1d,,255,,2019-05-15T22:57:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,3-5km,4,40.46508333,-70.89335833,1.55796E+12,5.195888889,269.1,5,,
RB104 5/15 1d,,256,,2019-05-15T23:01:17+00:00,COTE,2,Common Tern,Feeding,SE,3,300,,,,,,,,,"Black, Allison",Port,4,3-5km,4,40.46484,-70.94664333,1.55796E+12,5.144444444,272.8,5,,
RB104 5/15 1d,,257,,2019-05-15T23:02:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,3-5km,4,40.46484,-70.94664333,1.55796E+12,5.144444444,272.8,5,,
RB104 5/15 1d,,258,,2019-05-15T23:06:22+00:00,COTE,1,Common Tern,Plunge Diving,NW,3,320,,,,,,,,,"Black, Allison",Port,3,3-5km,4,40.46484,-70.94664333,1.55796E+12,5.144444444,272.8,5,,
RB104 5/15 1d,,259,,2019-05-15T23:07:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,3-5km,4,40.46484,-70.94664333,1.55796E+12,5.144444444,272.8,5,,
RB104 5/15 1d,,260,,2019-05-15T23:12:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,3-5km,4,40.46484,-70.94664333,1.55796E+12,5.144444444,272.8,5,,
RB104 5/15 1d,,261,,2019-05-15T23:17:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,3-5km,4,40.46484,-70.94664333,1.55796E+12,5.144444444,272.8,5,,
RB104 5/15 1d,,262,,2019-05-15T23:22:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,3-5km,4,40.46484,-70.94664333,1.55796E+12,5.144444444,272.8,5,,
RB104 5/15 1d,,263,,2019-05-15T23:27:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,3-5km,4,40.46484,-70.94664333,1.55796E+12,5.144444444,272.8,5,,
RB104 5/15 1d,,264,,2019-05-15T23:29:18+00:00,SPWH,1,Sperm Whale,Blowing,S,3,270,,,,,,,,,"Black, Allison",Port,3,3-5km,4,40.46484,-70.94664333,1.55796E+12,5.144444444,272.8,5,,
RB104 5/15 1d,,265,,2019-05-15T23:37:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,3-5km,4,40.463555,-71.07109833,1.55796E+12,4.732888889,264.7,5,,
RB104 5/15 1d,,266,,2019-05-15T23:42:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,3-5km,4,40.463555,-71.07109833,1.55796E+12,4.732888889,264.7,5,,
RB104 5/15 1d,,267,STOP,2019-05-15T23:43:37+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,3-5km,4,40.46123667,-71.11005667,1.55796E+12,5.041555556,269.1,5,,
RB104 5/15 1e,,268,START,2019-05-15T23:45:06+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,3,40.46123667,-71.11005667,1.55796E+12,5.041555556,269.1,5,,
RB104 5/15 1e,,269,,2019-05-15T23:50:05+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,3,40.46123667,-71.11005667,1.55796E+12,5.041555556,269.1,5,,
RB104 5/15 1e,,270,,2019-05-15T23:53:23+00:00,UNWH,1,Unidentified Whale,Blowing,,4,300,,,,,,,,,"Black, Allison",Port,3,unlimited,3,40.46123667,-71.11005667,1.55796E+12,5.041555556,269.1,5,,
RB104 5/15 1e,,271,,2019-05-15T23:55:05+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,3,40.46123667,-71.11005667,1.55796E+12,5.041555556,269.1,5,,
RB104 5/15 1e,,272,STOP,2019-05-15T23:56:09+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,3,40.46123667,-71.11005667,1.55796E+12,5.041555556,269.1,5,,
