Transect Name,Transect Comments,Observation ID,Observation Subtype,Observation Timestamp,Species Code,Count,Species Common Name,Behavior,Direction,Distance,Degree,Age,Plumage,Sex,Linked with Observation ID,Observation Comment,Association,Flight Height,Events,Observer,Position,Beaufort ID,Visibility,Observer Conditions,GPS Latitude,GPS Longitude,GPS Timestamp,GPS Speed (mps),GPS Heading (degrees),GPS Accuracy (m),GPS Error Message,GPS Error Code
RB104 5/16 1,,297,,2019-05-16T14:37:35+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,2,39.915505,-70.82850167,1.55802E+12,5.298777778,5.5,5,,
RB104 5/16 1,,298,STOP,2019-05-16T14:39:20+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,5,500m-1km,2,39.915505,-70.82850167,1.55802E+12,5.298777778,5.5,5,,
RB104 5/16 1a,,299,START,2019-05-16T17:21:56+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.21829333,-70.83093333,1.55803E+12,5.556,359.4,5,,
RB104 5/16 1a,,300,,2019-05-16T17:26:55+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.30960167,-70.83191333,1.55803E+12,5.607444444,359.4,5,,
RB104 5/16 1a,,301,,2019-05-16T17:31:55+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.30960167,-70.83191333,1.55803E+12,5.607444444,359.4,5,,
RB104 5/16 1a,,302,,2019-05-16T17:33:17+00:00,NOFU,1,Northern Fulmar,Sitting,E,1,,Adult,Light phase,Unknown,,,,N/A,,"Black, Allison",Port,3,unlimited,4,40.30960167,-70.83191333,1.55803E+12,5.607444444,359.4,5,,
RB104 5/16 1a,,303,,2019-05-16T17:36:55+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.30960167,-70.83191333,1.55803E+12,5.607444444,359.4,5,,
RB104 5/16 1a,,304,,2019-05-16T17:41:55+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.348975,-70.82708333,1.55803E+12,5.401666667,10.2,5,,
RB104 5/16 1a,,305,,2019-05-16T17:46:55+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.348975,-70.82708333,1.55803E+12,5.401666667,10.2,5,,
RB104 5/16 1a,,306,,2019-05-16T17:49:01+00:00,NOFU,1,Northern Fulmar,Flying,S,2,265,Adult,Light phase,Unknown,,,,0-2m,,"Black, Allison",Port,3,unlimited,4,40.348975,-70.82708333,1.55803E+12,5.401666667,10.2,5,,
RB104 5/16 1a,,307,,2019-05-16T17:51:55+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.348975,-70.82708333,1.55803E+12,5.401666667,10.2,5,,
RB104 5/16 1a,,308,,2019-05-16T17:56:55+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.348975,-70.82708333,1.55803E+12,5.401666667,10.2,5,,
RB104 5/16 1a,,309,,2019-05-16T18:00:37+00:00,NOGA,1,Northern Gannet,Flying,E,1,310,Immature,,Unknown,,,,0-2m,,"Black, Allison",Port,3,unlimited,4,40.348975,-70.82708333,1.55803E+12,5.401666667,10.2,5,,
RB104 5/16 1a,,310,,2019-05-16T18:01:55+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.348975,-70.82708333,1.55803E+12,5.401666667,10.2,5,,
RB104 5/16 1a,,311,,2019-05-16T18:06:55+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.348975,-70.82708333,1.55803E+12,5.401666667,10.2,5,,
RB104 5/16 1a,,312,,2019-05-16T18:13:09+00:00,UNST,35,Unidentified small Tern,Plunge Diving,SE,4,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.44228333,-70.827265,1.55803E+12,5.504555556,355.3,5,,
RB104 5/16 1a,,313,,2019-05-16T18:16:43+00:00,NOFU,1,Northern Fulmar,Flying,W,1,270,Adult,Light phase,Unknown,,,,2-10m,,"Black, Allison",Port,3,unlimited,4,40.44228333,-70.827265,1.55803E+12,5.504555556,355.3,5,,
RB104 5/16 1a,,314,,2019-05-16T18:16:55+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.44228333,-70.827265,1.55803E+12,5.504555556,355.3,5,,
RB104 5/16 1a,,315,,2019-05-16T18:21:00+00:00,UNWH,5,Unidentified Whale,Blowing,S,4,290,,,,312,,,,,"Black, Allison",Port,3,unlimited,4,40.44228333,-70.827265,1.55803E+12,5.504555556,355.3,5,,
RB104 5/16 1a,,316,,2019-05-16T18:21:55+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.44228333,-70.827265,1.55803E+12,5.504555556,355.3,5,,
RB104 5/16 1a,,317,STOP,2019-05-16T18:25:14+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.44228333,-70.827265,1.55803E+12,5.504555556,355.3,5,,
RB104 1b,,318,START,2019-05-16T18:36:07+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.483315,-70.827845,1.55803E+12,4.424222222,346.2,5,,
RB104 1b,,319,,2019-05-16T18:41:06+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.483315,-70.827845,1.55803E+12,4.424222222,346.2,5,,
RB104 1b,,320,,2019-05-16T18:46:06+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.483315,-70.827845,1.55803E+12,4.424222222,346.2,5,,
RB104 1b,,321,,2019-05-16T18:48:24+00:00,UNWH,3,Unidentified Whale,Blowing,S,4,340,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.483315,-70.827845,1.55803E+12,4.424222222,346.2,5,,
RB104 1b,,322,,2019-05-16T18:50:39+00:00,COTE,22,Common Tern,Flying,SW,4,270,,,,321,,Associated with cetaceans,,,"Black, Allison",Port,3,unlimited,4,40.483315,-70.827845,1.55803E+12,4.424222222,346.2,5,,
RB104 1b,,323,,2019-05-16T18:51:06+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.483315,-70.827845,1.55803E+12,4.424222222,346.2,5,,
RB104 1b,,324,,2019-05-16T18:55:19+00:00,GBBG,2,Great Black-backed Gull,Flying,NE,1,300,Immature,,Unknown,,,,10-25m,,"Black, Allison",Port,3,unlimited,4,40.483315,-70.827845,1.55803E+12,4.424222222,346.2,5,,
RB104 1b,,325,,2019-05-16T18:56:06+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.43145333,-70.86588167,1.55803E+12,4.115555556,173.8,5,,
RB104 1b,,326,,2019-05-16T19:00:06+00:00,NOGA,1,Northern Gannet,Flying,SW,1,340,Immature,,Unknown,,,,2-10m,,"Black, Allison",Port,3,unlimited,4,40.43145333,-70.86588167,1.55803E+12,4.115555556,173.8,5,,
RB104 1b,,327,,2019-05-16T19:01:06+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.43145333,-70.86588167,1.55803E+12,4.115555556,173.8,5,,
RB104 1b,,328,,2019-05-16T19:03:53+00:00,NOGA,1,Northern Gannet,Flying,SW,3,325,Immature,,Unknown,,,,2-10m,,"Black, Allison",Port,3,unlimited,4,40.43145333,-70.86588167,1.55803E+12,4.115555556,173.8,5,,
RB104 1b,,329,,2019-05-16T19:06:06+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.43145333,-70.86588167,1.55803E+12,4.115555556,173.8,5,,
RB104 1b,,330,,2019-05-16T19:07:53+00:00,NOFU,1,Northern Fulmar,Flying,W,1,350,Adult,Light phase,Unknown,,,,0-2m,,"Black, Allison",Port,3,unlimited,4,40.43145333,-70.86588167,1.55803E+12,4.115555556,173.8,5,,
RB104 1b,,331,,2019-05-16T19:09:58+00:00,WISP,1,Wilson's Storm-petrel,Pattering,W,1,,Adult,,Unknown,,,,0-2m,,"Black, Allison",Port,3,unlimited,4,40.43145333,-70.86588167,1.55803E+12,4.115555556,173.8,5,,
RB104 1b,,332,,2019-05-16T19:11:06+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.39806333,-70.86173167,1.55803E+12,4.63,180.2,5,,
RB104 1b,,333,,2019-05-16T19:16:06+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.39806333,-70.86173167,1.55803E+12,4.63,180.2,5,,
RB104 1b,,334,,2019-05-16T19:21:06+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.39806333,-70.86173167,1.55803E+12,4.63,180.2,5,,
RB104 1b,,335,,2019-05-16T19:22:46+00:00,NOFU,1,Northern Fulmar,Sitting,,1,330,Adult,Light phase,Unknown,,,,N/A,,"Black, Allison",Port,3,unlimited,4,40.39806333,-70.86173167,1.55803E+12,4.63,180.2,5,,
RB104 1b,,336,,2019-05-16T19:26:06+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.39806333,-70.86173167,1.55803E+12,4.63,180.2,5,,
RB104 1b,,337,,2019-05-16T19:31:06+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.39806333,-70.86173167,1.55803E+12,4.63,180.2,5,,
RB104 1b,,338,,2019-05-16T19:36:06+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.39806333,-70.86173167,1.55803E+12,4.63,180.2,5,,
RB104 1b,,339,,2019-05-16T19:41:46+00:00,UNST,2,Unidentified small Tern,Flying,E,3,355,,,,,,,2-10m,,"Black, Allison",Port,3,unlimited,4,40.32878167,-70.85151667,1.55804E+12,4.218444444,173.9,5,,
RB104 1b,,340,,2019-05-16T19:46:06+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.32878167,-70.85151667,1.55804E+12,4.218444444,173.9,5,,
RB104 1b,,341,,2019-05-16T19:51:06+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.32878167,-70.85151667,1.55804E+12,4.218444444,173.9,5,,
RB104 1b,,342,,2019-05-16T19:56:06+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.29567167,-70.84761667,1.55804E+12,4.218444444,174.8,5,,
RB104 1b,,343,,2019-05-16T19:56:32+00:00,NOFU,1,Northern Fulmar,Flying,W,1,345,Adult,Light phase,Unknown,,,,0-2m,,"Black, Allison",Port,3,unlimited,4,40.29567167,-70.84761667,1.55804E+12,4.218444444,174.8,5,,
RB104 1b,,344,,2019-05-16T20:01:06+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.29567167,-70.84761667,1.55804E+12,4.218444444,174.8,5,,
RB104 1b,,345,,2019-05-16T20:06:06+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.29567167,-70.84761667,1.55804E+12,4.218444444,174.8,5,,
RB104 1b,,346,,2019-05-16T20:11:06+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.29567167,-70.84761667,1.55804E+12,4.218444444,174.8,5,,
RB104 1b,,347,,2019-05-16T20:13:48+00:00,UNWH,4,Unidentified Whale,Blowing,,1,295,,,,,Thinking these are Sei whales. Will identify in photos later.,,,,"Black, Allison",Port,3,unlimited,4,40.29567167,-70.84761667,1.55804E+12,4.218444444,174.8,5,,
RB104 1b,,348,,2019-05-16T20:16:07+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.29567167,-70.84761667,1.55804E+12,4.218444444,174.8,5,,
RB104 1b,,349,,2019-05-16T20:16:30+00:00,NOFU,1,Northern Fulmar,Sitting,,3,320,Adult,Light phase,Unknown,,,,,,"Black, Allison",Port,3,unlimited,4,40.29567167,-70.84761667,1.55804E+12,4.218444444,174.8,5,,
RB104 1b,,350,,2019-05-16T20:20:49+00:00,NOFU,1,Northern Fulmar,Flying,SW,1,355,Adult,Light phase,Unknown,,,,0-2m,,"Black, Allison",Port,3,unlimited,4,40.29567167,-70.84761667,1.55804E+12,4.218444444,174.8,5,,
RB104 1b,,351,,2019-05-16T20:21:07+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.29567167,-70.84761667,1.55804E+12,4.218444444,174.8,5,,
RB104 1b,,352,,2019-05-16T20:22:42+00:00,NOFU,1,Northern Fulmar,Flying,W,2,330,Adult,Light phase,Unknown,,,,2-10m,,"Black, Allison",Port,3,unlimited,4,40.29567167,-70.84761667,1.55804E+12,4.218444444,174.8,5,,
RB104 1b,,353,,2019-05-16T20:26:09+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.227615,-70.83890333,1.55804E+12,4.218444444,176,5,,
RB104 1b,,354,,2019-05-16T20:31:07+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.227615,-70.83890333,1.55804E+12,4.218444444,176,5,,
RB104 1b,,355,,2019-05-16T20:36:07+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.227615,-70.83890333,1.55804E+12,4.218444444,176,5,,
RB104 1b,,356,,2019-05-16T20:41:07+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.19515333,-70.83596667,1.55804E+12,4.321333333,174.3,10,,
RB104 1b,,357,,2019-05-16T20:46:07+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.19515333,-70.83596667,1.55804E+12,4.321333333,174.3,10,,
RB104 1b,,358,,2019-05-16T20:51:07+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.19515333,-70.83596667,1.55804E+12,4.321333333,174.3,10,,
RB104 1b,,359,,2019-05-16T20:56:07+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.19515333,-70.83596667,1.55804E+12,4.321333333,174.3,10,,
RB104 1b,,360,STOP,2019-05-16T20:59:18+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.19515333,-70.83596667,1.55804E+12,4.321333333,174.3,10,,
RB104 5/6 1c,,361,START,2019-05-16T21:49:27+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.09530333,-70.83165333,1.55804E+12,4.218444444,179.6,5,,
RB104 5/6 1c,,362,,2019-05-16T21:54:26+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.09530333,-70.83165333,1.55804E+12,4.218444444,179.6,5,,
RB104 5/6 1c,,363,,2019-05-16T22:01:49+00:00,NOGA,1,Northern Gannet,Flying,SW,1,295,Immature,,Unknown,,,,2-10m,,"Black, Allison",Port,3,unlimited,4,40.017975,-70.82934333,1.55804E+12,3.909777778,178.6,5,,
RB104 5/6 1c,,364,,2019-05-16T22:04:26+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.017975,-70.82934333,1.55804E+12,3.909777778,178.6,5,,
RB104 5/6 1c,,365,,2019-05-16T22:04:50+00:00,UNGD,6,Spotted or Bottlenose Dolphin,Porpoising,E,4,340,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.017975,-70.82934333,1.55804E+12,3.909777778,178.6,5,,
RB104 5/6 1c,,366,,2019-05-16T22:09:26+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,40.017975,-70.82934333,1.55804E+12,3.909777778,178.6,5,,
RB104 5/6 1c,,367,,2019-05-16T22:14:26+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/6 1c,,368,,2019-05-16T22:19:26+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/6 1c,,369,,2019-05-16T22:24:26+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/6 1c,,370,,2019-05-16T22:29:26+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/6 1c,,371,,2019-05-16T22:32:11+00:00,UNGD,14,Spotted or Bottlenose Dolphin,Porpoising,,4,25,,,,,,,,,"Black, Allison",Port,3,unlimited,4,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/6 1c,,372,,2019-05-16T22:34:27+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/6 1c,,373,,2019-05-16T22:39:26+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/6 1c,,374,STOP,2019-05-16T22:44:59+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,3,unlimited,4,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/16 1d,,375,START,2019-05-16T22:46:24+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,unlimited,3,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/16 1d,,376,,2019-05-16T22:51:23+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,unlimited,3,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/16 1d,,377,,2019-05-16T22:56:23+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,unlimited,3,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/16 1d,,378,,2019-05-16T23:01:23+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,unlimited,3,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/16 1d,,379,,2019-05-16T23:06:23+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,unlimited,3,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/16 1d,,380,,2019-05-16T23:11:23+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,unlimited,3,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/16 1d,,381,,2019-05-16T23:16:23+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,unlimited,3,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/16 1d,,382,,2019-05-16T23:21:23+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,unlimited,3,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/16 1d,,383,,2019-05-16T23:26:23+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,unlimited,3,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/16 1d,,384,,2019-05-16T23:31:23+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,unlimited,3,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/16 1d,,385,,2019-05-16T23:36:23+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,unlimited,3,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/16 1d,,386,,2019-05-16T23:37:54+00:00,UNDO,3,Unidentified Dolphin,Porpoising,,4,105,,,,,,,,,"Black, Allison",Port,4,unlimited,3,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/16 1d,,387,,2019-05-16T23:41:23+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,unlimited,3,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/16 1d,,388,,2019-05-16T23:46:23+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,unlimited,3,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/16 1d,,389,,2019-05-16T23:51:23+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,unlimited,3,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/16 1d,,390,,2019-05-16T23:54:20+00:00,CODO,5,Common Dolphin,Porpoising,,4,85,,,,,Riding bow of boat,,,,"Black, Allison",Port,4,unlimited,3,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
RB104 5/16 1d,,391,STOP,2019-05-16T23:55:12+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,unlimited,3,39.99246167,-70.82708333,1.55804E+12,4.424222222,178.2,5,,
