Transect Name,Transect Comments,Observation ID,Observation Subtype,Observation Timestamp,Species Code,Count,Species Common Name,Behavior,Direction,Distance,Degree,Age,Plumage,Sex,Linked with Observation ID,Observation Comment,Association,Flight Height,Events,Observer,Position,Beaufort ID,Visibility,Observer Conditions,GPS Latitude,GPS Longitude,GPS Timestamp,GPS Speed (mps),GPS Heading (degrees),GPS Accuracy (m),GPS Error Message,GPS Error Code
RB1904 5/23 1,,737,START,2019-05-23T11:51:17+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,3,unlimited,4,40.33672167,-70.82675333,1.55861E+12,3.961222222,177.9,10,,
RB1904 5/23 1,,738,,2019-05-23T11:52:01+00:00,NOFU,1,Northern Fulmar,Flying,W,1,40,Adult,Light phase,Unknown,,,,0-2m,,"Black, Allison",Starboard,3,unlimited,4,40.33672167,-70.82675333,1.55861E+12,3.961222222,177.9,10,,
RB1904 5/23 1,,739,,2019-05-23T11:56:16+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,3,unlimited,4,40.32851333,-70.82884167,1.55861E+12,4.012666667,192.6,5,,
RB1904 5/23 1,,740,,2019-05-23T12:01:16+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,3,unlimited,4,40.32851333,-70.82884167,1.55861E+12,4.012666667,192.6,5,,
RB1904 5/23 1,,741,,2019-05-23T12:06:16+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,3,unlimited,4,40.32851333,-70.82884167,1.55861E+12,4.012666667,192.6,5,,
RB1904 5/23 1,,742,STOP,2019-05-23T12:08:48+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,3,unlimited,4,40.32851333,-70.82884167,1.55861E+12,4.012666667,192.6,5,,
RB1904 5/23 1a,,743,START,2019-05-23T12:10:51+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,3,unlimited,4,40.32851333,-70.82884167,1.55861E+12,4.012666667,192.6,5,,
RB1904 5/23 1a,,744,,2019-05-23T12:15:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,3,unlimited,4,40.32851333,-70.82884167,1.55861E+12,4.012666667,192.6,5,,
RB1904 5/23 1a,,745,,2019-05-23T12:20:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,3,unlimited,4,40.32851333,-70.82884167,1.55861E+12,4.012666667,192.6,5,,
RB1904 5/23 1a,,746,,2019-05-23T12:27:09+00:00,NOFU,1,Northern Fulmar,Flying,E,1,,Adult,Light phase,Unknown,,,,0-2m,,"Black, Allison",Starboard,3,unlimited,4,40.25857667,-70.83359167,1.55861E+12,4.064111111,173.9,5,,
RB1904 5/23 1a,,747,,2019-05-23T12:35:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,3,unlimited,4,40.25857667,-70.83359167,1.55861E+12,4.064111111,173.9,5,,
RB1904 5/23 1a,,748,,2019-05-23T12:40:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,3,unlimited,4,40.25857667,-70.83359167,1.55861E+12,4.064111111,173.9,5,,
RB1904 5/23 1a,,749,,2019-05-23T12:45:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,3,unlimited,4,40.25857667,-70.83359167,1.55861E+12,4.064111111,173.9,5,,
RB1904 5/23 1a,,750,,2019-05-23T12:50:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,3,unlimited,4,40.25857667,-70.83359167,1.55861E+12,4.064111111,173.9,5,,
RB1904 5/23 1a,,751,,2019-05-23T12:52:40+00:00,SOSH,1,Sooty Shearwater,Flying,W,1,55,,,Unknown,,,,0-2m,,"Black, Allison",Starboard,3,unlimited,4,40.23208,-70.83225667,1.55862E+12,3.961222222,177,5,,
RB1904 5/23 1a,,752,,2019-05-23T13:00:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,3,unlimited,4,40.23208,-70.83225667,1.55862E+12,3.961222222,177,5,,
RB1904 5/23 1a,,753,,2019-05-23T13:05:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,3,unlimited,4,40.23208,-70.83225667,1.55862E+12,3.961222222,177,5,,
RB1904 5/23 1a,,754,,2019-05-23T13:10:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,3,unlimited,4,40.23208,-70.83225667,1.55862E+12,3.961222222,177,5,,
RB1904 5/23 1a,,755,,2019-05-23T13:15:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,3,unlimited,4,40.15085833,-70.82985,1.55862E+12,4.115555556,180,5,,
RB1904 5/23 1a,,756,,2019-05-23T13:17:54+00:00,REPH,26,Red Phalarope,Flying,W,3,75,,,,,,,0-2m,,"Black, Allison",Starboard,3,unlimited,4,40.15085833,-70.82985,1.55862E+12,4.115555556,180,5,,
RB1904 5/23 1a,,757,,2019-05-23T13:20:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,3,unlimited,4,40.15085833,-70.82985,1.55862E+12,4.115555556,180,5,,
RB1904 5/23 1a,,758,,2019-05-23T13:22:55+00:00,REPH,6,Red Phalarope,Flying,W,1,70,,Breeding/Alternate spring and summer plumage,,,,,0-2m,,"Black, Allison",Starboard,3,unlimited,4,40.15085833,-70.82985,1.55862E+12,4.115555556,180,5,,
RB1904 5/23 1a,,759,,2019-05-23T13:25:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,3,unlimited,4,40.13341667,-70.82986833,1.55862E+12,4.115555556,178.8,5,,
RB1904 5/23 1a,,760,,2019-05-23T13:30:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,3,unlimited,4,40.13341667,-70.82986833,1.55862E+12,4.115555556,178.8,5,,
RB1904 5/23 1a,,761,,2019-05-23T13:35:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,3,unlimited,4,40.13341667,-70.82986833,1.55862E+12,4.115555556,178.8,5,,
RB1904 5/23 1a,,762,,2019-05-23T13:45:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,3,unlimited,4,40.13341667,-70.82986833,1.55862E+12,4.115555556,178.8,5,,
RB1904 5/23 1a,,763,,2019-05-23T13:50:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,3,unlimited,4,40.13341667,-70.82986833,1.55862E+12,4.115555556,178.8,5,,
RB1904 5/23 1a,,764,,2019-05-23T14:00:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,unlimited,4,40.05899167,-70.82993667,1.55862E+12,4.167,180.2,5,,
RB1904 5/23 1a,,765,,2019-05-23T14:05:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,unlimited,4,40.05899167,-70.82993667,1.55862E+12,4.167,180.2,5,,
RB1904 5/23 1a,,766,,2019-05-23T14:07:06+00:00,COTE,1,Common Tern,Flying,N,1,70,Adult,Breeding/Alternate spring and summer plumage,Unknown,,Carrying sand lance. Landed on bow mast.,,10-25m,,"Black, Allison",Starboard,2,unlimited,4,40.05899167,-70.82993667,1.55862E+12,4.167,180.2,5,,
RB1904 5/23 1a,,767,,2019-05-23T14:10:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,unlimited,4,40.03178833,-70.83017,1.55862E+12,4.321333333,184.2,5,,
RB1904 5/23 1a,,768,,2019-05-23T14:20:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,unlimited,4,40.03178833,-70.83017,1.55862E+12,4.321333333,184.2,5,,
RB1904 5/23 1a,,769,,2019-05-23T14:25:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,unlimited,4,40.03178833,-70.83017,1.55862E+12,4.321333333,184.2,5,,
RB1904 5/23 1a,,770,,2019-05-23T14:30:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,unlimited,4,40.03178833,-70.83017,1.55862E+12,4.321333333,184.2,5,,
RB1904 5/23 1a,,771,,2019-05-23T14:30:55+00:00,REPH,19,Red Phalarope,Flying,E,1,70,Adult,Breeding/Alternate spring and summer plumage,,,,,0-2m,,"Black, Allison",Starboard,2,unlimited,4,40.03178833,-70.83017,1.55862E+12,4.321333333,184.2,5,,
RB1904 5/23 1a,,772,,2019-05-23T14:32:13+00:00,SOSH,1,Sooty Shearwater,Flying,E,1,25,Adult,,Unknown,771,,,0-2m,,"Black, Allison",Starboard,2,unlimited,4,40.03178833,-70.83017,1.55862E+12,4.321333333,184.2,5,,
RB1904 5/23 1a,,773,,2019-05-23T14:34:44+00:00,SOSH,2,Sooty Shearwater,Flying,E,2,55,Adult,,,,,,0-2m,,"Black, Allison",Starboard,2,unlimited,4,40.03178833,-70.83017,1.55862E+12,4.321333333,184.2,5,,
RB1904 5/23 1a,,774,,2019-05-23T14:35:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,unlimited,4,40.03178833,-70.83017,1.55862E+12,4.321333333,184.2,5,,
RB1904 5/23 1a,,775,,2019-05-23T14:45:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,unlimited,4,40.03178833,-70.83017,1.55862E+12,4.321333333,184.2,5,,
RB1904 5/23 1a,,776,,2019-05-23T14:47:53+00:00,NOGA,2,Northern Gannet,Flying,N,2,45,Immature,,Unknown,,,,0-2m,,"Black, Allison",Starboard,2,unlimited,4,39.94254,-70.82960333,1.55862E+12,4.115555556,182.7,5,,
RB1904 5/23 1a,,777,,2019-05-23T14:48:58+00:00,REPH,7,Red Phalarope,Flying,E,1,45,Adult,Breeding/Alternate spring and summer plumage,,,,,0-2m,,"Black, Allison",Starboard,2,unlimited,4,39.94254,-70.82960333,1.55862E+12,4.115555556,182.7,5,,
RB1904 5/23 1a,,778,,2019-05-23T14:50:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,unlimited,4,39.94254,-70.82960333,1.55862E+12,4.115555556,182.7,5,,
RB1904 5/23 1a,,779,,2019-05-23T14:53:18+00:00,LFPW,16,Long-finned Pilot Whale,Porpoising,,4,310,,,,,,,,,"Black, Allison",Starboard,2,unlimited,4,39.94254,-70.82960333,1.55862E+12,4.115555556,182.7,5,,
RB1904 5/23 1a,,780,,2019-05-23T14:55:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,2,unlimited,4,39.93012167,-70.82990667,1.55862E+12,4.167,182.2,5,,
RB1904 5/23 1a,,781,,2019-05-23T15:00:50+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,4,unlimited,4,39.93012167,-70.82990667,1.55862E+12,4.167,182.2,5,,
RB1904 5/23 1a,,782,STOP,2019-05-23T15:01:47+00:00,,,,,,,,,,,,,,,,"Black, Allison",Starboard,4,unlimited,4,39.93012167,-70.82990667,1.55862E+12,4.167,182.2,5,,
RB1904 5/23 1b,,785,START,2019-05-23T16:09:06+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,unlimited,4,39.937095,-70.74146333,1.55863E+12,4.218444444,358.3,5,,
RB1904 5/23 1b,,786,,2019-05-23T16:10:37+00:00,SOSH,1,Sooty Shearwater,Flying,E,2,290,Adult,,Unknown,,,,0-2m,,"Black, Allison",Port,4,unlimited,4,39.937095,-70.74146333,1.55863E+12,4.218444444,358.3,5,,
RB1904 5/23 1b,,787,,2019-05-23T16:11:12+00:00,GRSH,1,Great Shearwater,Flying,E,1,350,Adult,,Unknown,,,,0-2m,,"Black, Allison",Port,4,unlimited,4,39.937095,-70.74146333,1.55863E+12,4.218444444,358.3,5,,
RB1904 5/23 1b,,788,STOP,2019-05-23T16:17:31+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,unlimited,4,39.937095,-70.74146333,1.55863E+12,4.218444444,358.3,5,,
RB1904 5/23 1c,,789,START,2019-05-23T17:40:21+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,unlimited,4,40.05870667,-70.69516167,1.55863E+12,3.704,31.8,5,,
RB1904 5/23 1c,,790,,2019-05-23T17:50:20+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,unlimited,4,40.08307667,-70.76301333,1.55863E+12,4.887222222,287.1,5,,
RB1904 5/23 1c,,791,,2019-05-23T17:52:13+00:00,REPH,12,Red Phalarope,Flying,SE,1,,Adult,Breeding/Alternate spring and summer plumage,,,,,0-2m,,"Black, Allison",Port,4,unlimited,4,40.08307667,-70.76301333,1.55863E+12,4.887222222,287.1,5,,
RB1904 5/23 1c,,792,,2019-05-23T17:55:20+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,unlimited,4,40.08307667,-70.76301333,1.55863E+12,4.887222222,287.1,5,,
RB1904 5/23 1c,,793,,2019-05-23T18:03:54+00:00,NOFU,1,Northern Fulmar,Flying,S,1,300,Adult,Light phase,Unknown,,,,0-2m,,"Black, Allison",Port,4,unlimited,4,40.08307667,-70.76301333,1.55863E+12,4.887222222,287.1,5,,
RB1904 5/23 1c,,794,,2019-05-23T18:15:20+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,unlimited,4,40.095805,-70.809525,1.55863E+12,4.63,288.8,5,,
RB1904 5/23 1c,,795,,2019-05-23T18:20:20+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,unlimited,4,40.095805,-70.809525,1.55863E+12,4.63,288.8,5,,
RB1904 5/23 1c,,796,,2019-05-23T18:25:20+00:00,,,,,,,,,,,,,,,,"Black, Allison",Port,4,unlimited,4,40.095805,-70.809525,1.55863E+12,4.63,288.8,5,,
